match id,team1_x,team1_id_x,team1_roster_ids_x,team2_x,team2_id_x,team2_roster_ids_x,winner_x,winner_id_x,toss winner_x,toss decision_x,venue_x,city_x,match_dt_x,lighting_x,series_name_x,season_x,ground_id_x,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team1_y,team2_y,winner_y,by,win amount,toss winner_y,toss decision_y,venue_y,city_y,match_dt_y,lighting_y,series_name_y,season_y,ground_id_y,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id_y,team1_roster_ids_y,team2_id_y,team2_roster_ids_y,series_type,winner_id_y,player_of_the_match_id,inning_x,runs_x,balls_faced,inning_y,runs_y,wicket_count
9684373,Gt,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,Ga,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,Gt,12473,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,0.5,1.4878048780487805,138.07142857142858,0.0,160.75,Gt,Ga,Gt,runs,15.0,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,UV Ge,Vd Sn,216,7,128,201.0,6.0,125.0,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,other_domestic,12473,,1,81,49,1,89,3
9684373,Gt,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,Ga,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,Gt,12473,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,0.5,1.4878048780487805,138.07142857142858,0.0,160.75,Gt,Ga,Gt,runs,15.0,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,UV Ge,Vd Sn,216,7,128,201.0,6.0,125.0,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,other_domestic,12473,,1,81,49,2,98,6
9684373,Gt,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,Ga,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,Gt,12473,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,0.5,1.4878048780487805,138.07142857142858,0.0,160.75,Gt,Ga,Gt,runs,15.0,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,UV Ge,Vd Sn,216,7,128,201.0,6.0,125.0,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,other_domestic,12473,,2,31,23,1,89,3
9684373,Gt,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,Ga,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,Gt,12473,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,0.5,1.4878048780487805,138.07142857142858,0.0,160.75,Gt,Ga,Gt,runs,15.0,Gt,bat,JA Il Sm Cx Ri,Ranchi,2023-10-19,day match,Sd Mq Ai Ty,2023/24,18038,UV Ge,Vd Sn,216,7,128,201.0,6.0,125.0,12473,7921003.0:2380447.0:9471111.0:8729867.0:9011596.0:3473546.0:8410653.0:230775.0:5150928.0:8228100.0:9410876.0:7953504.0,12389,8725282.0:3127354.0:4017236.0:7586970.0:5699700.0:3509428.0:8422987.0:9009524.0:5062462.0:8041445.0:9822196.0:9113250.0,other_domestic,12473,,2,31,23,2,98,6
9433829,Ne,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,Le,8182,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,0.6666666666666666,1.0,185.26666666666668,40.0,151.5,Ne,Le,Le,wickets,6.0,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,GD Ld,PJ Hy,138,7,122,139.0,4.0,106.0,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,other_domestic,8182,,1,136,120,1,138,7
9433829,Ne,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,Le,8182,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,0.6666666666666666,1.0,185.26666666666668,40.0,151.5,Ne,Le,Le,wickets,6.0,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,GD Ld,PJ Hy,138,7,122,139.0,4.0,106.0,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,other_domestic,8182,,1,136,120,2,135,3
9433829,Ne,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,Le,8182,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,0.6666666666666666,1.0,185.26666666666668,40.0,151.5,Ne,Le,Le,wickets,6.0,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,GD Ld,PJ Hy,138,7,122,139.0,4.0,106.0,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,other_domestic,8182,,2,128,101,1,138,7
9433829,Ne,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,Le,8182,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,0.6666666666666666,1.0,185.26666666666668,40.0,151.5,Ne,Le,Le,wickets,6.0,Le,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,GD Ld,PJ Hy,138,7,122,139.0,4.0,106.0,8917,4873700.0:8040164.0:2286472.0:2157770.0:4645304.0:6640178.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:1837205.0:2450895.0:4425224.0:8055417.0:4012203.0:3312364.0,other_domestic,8182,,2,128,101,2,135,3
9489360,Ln St,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,Ln St,46773,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,0.8,0.5061728395061729,141.76923076923077,0.0,141.0,Ln St,Tt Rs,Ln St,runs,2.0,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,Js Mk,RA Kh,195,4,106,193.0,5.0,107.0,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,other_domestic,46773,4489974.0,1,178,103,1,191,4
9489360,Ln St,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,Ln St,46773,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,0.8,0.5061728395061729,141.76923076923077,0.0,141.0,Ln St,Tt Rs,Ln St,runs,2.0,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,Js Mk,RA Kh,195,4,106,193.0,5.0,107.0,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,other_domestic,46773,4489974.0,1,178,103,2,192,5
9489360,Ln St,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,Ln St,46773,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,0.8,0.5061728395061729,141.76923076923077,0.0,141.0,Ln St,Tt Rs,Ln St,runs,2.0,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,Js Mk,RA Kh,195,4,106,193.0,5.0,107.0,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,other_domestic,46773,4489974.0,2,183,102,1,191,4
9489360,Ln St,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,Ln St,46773,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,0.8,0.5061728395061729,141.76923076923077,0.0,141.0,Ln St,Tt Rs,Ln St,runs,2.0,Tt Rs,field,Ls Ln,London,2023-08-12,day match,Te Hd Ms Cn,2023,83,Js Mk,RA Kh,195,4,106,193.0,5.0,107.0,46773,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5788418.0:3901099.0:2173688.0,46731,1749075.0:1655436.0:3294444.0:2125696.0:1626526.0:5788320.0:2535420.0:3890963.0:3913475.0:4012203.0:5404440.0,other_domestic,46773,4489974.0,2,183,102,2,192,5
9292534,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,Aa,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,Aa,27,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,1.818181818181818,0.7530864197530864,175.2,0.0,,Ia,Aa,Aa,wickets,4.0,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,J Ml,KN An,208,6,124,211.0,6.0,122.0,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,international,27,7537004.0,1,204,120,1,208,6
9292534,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,Aa,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,Aa,27,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,1.818181818181818,0.7530864197530864,175.2,0.0,,Ia,Aa,Aa,wickets,4.0,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,J Ml,KN An,208,6,124,211.0,6.0,122.0,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,international,27,7537004.0,1,204,120,2,209,6
9292534,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,Aa,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,Aa,27,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,1.818181818181818,0.7530864197530864,175.2,0.0,,Ia,Aa,Aa,wickets,4.0,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,J Ml,KN An,208,6,124,211.0,6.0,122.0,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,international,27,7537004.0,2,203,116,1,208,6
9292534,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,Aa,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,Aa,27,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,1.818181818181818,0.7530864197530864,175.2,0.0,,Ia,Aa,Aa,wickets,4.0,Aa,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2022-09-20,night match,Aa tr of Ia,2022,7118,J Ml,KN An,208,6,124,211.0,6.0,122.0,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:3882850.0:210328.0:2733380.0:2282125.0:2632825.0:3011735.0,27,37351.0:7537004.0:1870357.0:2275195.0:4635658.0:6249256.0:1611364.0:3429236.0:5788418.0:2656541.0:2018001.0,international,27,7537004.0,2,203,116,2,209,6
9407712,Ss En Ce,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,Jg Sr Ks,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,Jg Sr Ks,48922,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,1.625,1.650487804878049,174.0,0.0,143.73333333333332,Ss En Ce,Jg Sr Ks,Jg Sr Ks,wickets,5.0,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,A Sp,A Js,127,10,115,128.0,5.0,124.0,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,other_domestic,48922,328607.0,1,123,114,1,126,9
9407712,Ss En Ce,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,Jg Sr Ks,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,Jg Sr Ks,48922,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,1.625,1.650487804878049,174.0,0.0,143.73333333333332,Ss En Ce,Jg Sr Ks,Jg Sr Ks,wickets,5.0,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,A Sp,A Js,127,10,115,128.0,5.0,124.0,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,other_domestic,48922,328607.0,1,123,114,2,128,4
9407712,Ss En Ce,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,Jg Sr Ks,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,Jg Sr Ks,48922,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,1.625,1.650487804878049,174.0,0.0,143.73333333333332,Ss En Ce,Jg Sr Ks,Jg Sr Ks,wickets,5.0,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,A Sp,A Js,127,10,115,128.0,5.0,124.0,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,other_domestic,48922,328607.0,2,118,120,1,126,9
9407712,Ss En Ce,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,Jg Sr Ks,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,Jg Sr Ks,48922,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,1.625,1.650487804878049,174.0,0.0,143.73333333333332,Ss En Ce,Jg Sr Ks,Jg Sr Ks,wickets,5.0,Jg Sr Ks,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,A Sp,A Js,127,10,115,128.0,5.0,124.0,48943,3200973.0:8786749.0:2269833.0:4203499.0:4171859.0:1963443.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,48922,1884973.0:313809.0:5197436.0:4170186.0:4159644.0:4888218.0:4739552.0:4172083.0:4690230.0:7968225.0:328607.0,other_domestic,48922,328607.0,2,118,120,2,128,4
9587010,Ja Ts,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,Bs Rs,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,Bs Rs,36070,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,1.0,1.4878048780487805,166.0,33.33,158.3,Ja Ts,Bs Rs,Bs Rs,wickets,6.0,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,DK Br,LS Rr,160,7,123,161.0,4.0,117.0,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,other_domestic,36070,7550857.0,1,151,120,1,155,6
9587010,Ja Ts,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,Bs Rs,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,Bs Rs,36070,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,1.0,1.4878048780487805,166.0,33.33,158.3,Ja Ts,Bs Rs,Bs Rs,wickets,6.0,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,DK Br,LS Rr,160,7,123,161.0,4.0,117.0,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,other_domestic,36070,7550857.0,1,151,120,2,154,4
9587010,Ja Ts,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,Bs Rs,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,Bs Rs,36070,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,1.0,1.4878048780487805,166.0,33.33,158.3,Ja Ts,Bs Rs,Bs Rs,wickets,6.0,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,DK Br,LS Rr,160,7,123,161.0,4.0,117.0,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,other_domestic,36070,7550857.0,2,146,114,1,155,6
9587010,Ja Ts,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,Bs Rs,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,Bs Rs,36070,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,1.0,1.4878048780487805,166.0,33.33,158.3,Ja Ts,Bs Rs,Bs Rs,wickets,6.0,Bs Rs,field,Kn Ol Bn Bs,Bridgetown,2023-08-31,night match,Cn Pr Le,2023,1406,DK Br,LS Rr,160,7,123,161.0,4.0,117.0,36098,4690258.0:1749075.0:8464385.0:1613898.0:3150720.0:1594319.0:4690104.0:5509524.0:2036649.0:3023383.0:5471948.0,36070,3462080.0:2436405.0:1798705.0:7550857.0:5742470.0:2740408.0:8931579.0:7761823.0:334963.0:6399210.0:6347494.0,other_domestic,36070,7550857.0,2,146,114,2,154,4
9128384,Ci Sr Ks,30414,249087.0:7422673.0:62432.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:360086.0:5757884.0:7879829.0,Lw Sr Gs,48334,2954769.0:2654014.0:2034423.0:3023320.0:3479860.0:8058903.0:3299407.0:3865077.0:3216569.0:8228100.0:4859490.0,Lw Sr Gs,48334,Lw Sr Gs,field,Be Sm Mi,Mumbai,2022-03-31,night match,In Pr Le,2022,2764,0.782608695652174,41.0,170.6,0.0,178.0,Ci Sr Ks,Lw Sr Gs,Lw Sr Gs,wickets,6.0,Lw Sr Gs,field,Be Sm Mi,Mumbai,2022-03-31,night match,In Pr Le,2022,2764,RJ Tr,VK Sa,210,7,123,211.0,4.0,129.0,30414,249087.0:7422673.0:62432.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:360086.0:5757884.0:7879829.0,48334,2954769.0:2654014.0:2034423.0:3023320.0:3479860.0:8058903.0:3299407.0:3865077.0:3216569.0:8228100.0:4859490.0,In Pr Le,48334,3023320.0,1,196,120,1,199,6
9128384,Ci Sr Ks,30414,249087.0:7422673.0:62432.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:360086.0:5757884.0:7879829.0,Lw Sr Gs,48334,2954769.0:2654014.0:2034423.0:3023320.0:3479860.0:8058903.0:3299407.0:3865077.0:3216569.0:8228100.0:4859490.0,Lw Sr Gs,48334,Lw Sr Gs,field,Be Sm Mi,Mumbai,2022-03-31,night match,In Pr Le,2022,2764,0.782608695652174,41.0,170.6,0.0,178.0,Ci Sr Ks,Lw Sr Gs,Lw Sr Gs,wickets,6.0,Lw Sr Gs,field,Be Sm Mi,Mumbai,2022-03-31,night match,In Pr Le,2022,2764,RJ Tr,VK Sa,210,7,123,211.0,4.0,129.0,30414,249087.0:7422673.0:62432.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:360086.0:5757884.0:7879829.0,48334,2954769.0:2654014.0:2034423.0:3023320.0:3479860.0:8058903.0:3299407.0:3865077.0:3216569.0:8228100.0:4859490.0,In Pr Le,48334,3023320.0,1,196,120,2,205,4
